"filepath","label","split"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Apple-Juice\God-Morgon-Apple-Juice_016.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Apple-Juice\God-Morgon-Apple-Juice_017.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Apple-Juice\God-Morgon-Apple-Juice_018.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Apple-Juice\God-Morgon-Apple-Juice_019.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Juice\God-Morgon-Orange-Juice_001.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Juice\God-Morgon-Orange-Juice_002.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Juice\God-Morgon-Orange-Juice_003.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Juice\God-Morgon-Orange-Juice_004.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Juice\God-Morgon-Orange-Juice_005.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Juice\God-Morgon-Orange-Juice_006.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Juice\God-Morgon-Orange-Juice_007.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Juice\God-Morgon-Orange-Juice_008.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Juice\God-Morgon-Orange-Juice_009.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Juice\God-Morgon-Orange-Juice_010.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Juice\God-Morgon-Orange-Juice_011.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Juice\God-Morgon-Orange-Juice_012.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Juice\God-Morgon-Orange-Juice_013.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Juice\God-Morgon-Orange-Juice_014.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Juice\God-Morgon-Orange-Juice_015.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Juice\God-Morgon-Orange-Juice_016.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Juice\God-Morgon-Orange-Juice_017.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Juice\God-Morgon-Orange-Juice_018.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Juice\God-Morgon-Orange-Juice_019.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Juice\God-Morgon-Orange-Juice_020.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Juice\God-Morgon-Orange-Juice_021.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Juice\God-Morgon-Orange-Juice_022.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Juice\God-Morgon-Orange-Juice_023.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Red-Grapefruit-Juice\God-Morgon-Orange-Red-Grapefruit-Juice_001.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Red-Grapefruit-Juice\God-Morgon-Orange-Red-Grapefruit-Juice_002.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Red-Grapefruit-Juice\God-Morgon-Orange-Red-Grapefruit-Juice_003.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Red-Grapefruit-Juice\God-Morgon-Orange-Red-Grapefruit-Juice_004.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Red-Grapefruit-Juice\God-Morgon-Orange-Red-Grapefruit-Juice_005.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Red-Grapefruit-Juice\God-Morgon-Orange-Red-Grapefruit-Juice_006.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Red-Grapefruit-Juice\God-Morgon-Orange-Red-Grapefruit-Juice_007.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Red-Grapefruit-Juice\God-Morgon-Orange-Red-Grapefruit-Juice_008.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Red-Grapefruit-Juice\God-Morgon-Orange-Red-Grapefruit-Juice_009.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Red-Grapefruit-Juice\God-Morgon-Orange-Red-Grapefruit-Juice_010.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Red-Grapefruit-Juice\God-Morgon-Orange-Red-Grapefruit-Juice_011.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Red-Grapefruit-Juice\God-Morgon-Orange-Red-Grapefruit-Juice_012.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Red-Grapefruit-Juice\God-Morgon-Orange-Red-Grapefruit-Juice_013.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Red-Grapefruit-Juice\God-Morgon-Orange-Red-Grapefruit-Juice_014.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Red-Grapefruit-Juice\God-Morgon-Orange-Red-Grapefruit-Juice_015.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Red-Grapefruit-Juice\God-Morgon-Orange-Red-Grapefruit-Juice_016.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Red-Grapefruit-Juice\God-Morgon-Orange-Red-Grapefruit-Juice_017.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Red-Grapefruit-Juice\God-Morgon-Orange-Red-Grapefruit-Juice_018.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Red-Grapefruit-Juice\God-Morgon-Orange-Red-Grapefruit-Juice_019.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Orange-Red-Grapefruit-Juice\God-Morgon-Orange-Red-Grapefruit-Juice_020.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Red-Grapefruit-Juice\God-Morgon-Red-Grapefruit-Juice_001.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Red-Grapefruit-Juice\God-Morgon-Red-Grapefruit-Juice_002.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Red-Grapefruit-Juice\God-Morgon-Red-Grapefruit-Juice_003.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Red-Grapefruit-Juice\God-Morgon-Red-Grapefruit-Juice_004.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Red-Grapefruit-Juice\God-Morgon-Red-Grapefruit-Juice_005.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Red-Grapefruit-Juice\God-Morgon-Red-Grapefruit-Juice_006.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Red-Grapefruit-Juice\God-Morgon-Red-Grapefruit-Juice_007.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Red-Grapefruit-Juice\God-Morgon-Red-Grapefruit-Juice_008.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Red-Grapefruit-Juice\God-Morgon-Red-Grapefruit-Juice_009.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Red-Grapefruit-Juice\God-Morgon-Red-Grapefruit-Juice_010.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Red-Grapefruit-Juice\God-Morgon-Red-Grapefruit-Juice_011.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Red-Grapefruit-Juice\God-Morgon-Red-Grapefruit-Juice_012.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Red-Grapefruit-Juice\God-Morgon-Red-Grapefruit-Juice_013.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Red-Grapefruit-Juice\God-Morgon-Red-Grapefruit-Juice_014.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Red-Grapefruit-Juice\God-Morgon-Red-Grapefruit-Juice_015.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Red-Grapefruit-Juice\God-Morgon-Red-Grapefruit-Juice_016.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Red-Grapefruit-Juice\God-Morgon-Red-Grapefruit-Juice_017.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Red-Grapefruit-Juice\God-Morgon-Red-Grapefruit-Juice_018.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Red-Grapefruit-Juice\God-Morgon-Red-Grapefruit-Juice_019.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Red-Grapefruit-Juice\God-Morgon-Red-Grapefruit-Juice_020.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Red-Grapefruit-Juice\God-Morgon-Red-Grapefruit-Juice_021.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Red-Grapefruit-Juice\God-Morgon-Red-Grapefruit-Juice_022.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Red-Grapefruit-Juice\God-Morgon-Red-Grapefruit-Juice_023.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Red-Grapefruit-Juice\God-Morgon-Red-Grapefruit-Juice_024.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Red-Grapefruit-Juice\God-Morgon-Red-Grapefruit-Juice_025.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_God-Morgon-Red-Grapefruit-Juice\God-Morgon-Red-Grapefruit-Juice_026.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_Tropicana-Apple-Juice\Tropicana-Apple-Juice_001.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_Tropicana-Apple-Juice\Tropicana-Apple-Juice_002.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_Tropicana-Apple-Juice\Tropicana-Apple-Juice_003.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_Tropicana-Apple-Juice\Tropicana-Apple-Juice_004.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_Tropicana-Apple-Juice\Tropicana-Apple-Juice_005.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_Tropicana-Apple-Juice\Tropicana-Apple-Juice_006.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_Tropicana-Apple-Juice\Tropicana-Apple-Juice_007.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_Tropicana-Apple-Juice\Tropicana-Apple-Juice_010.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_Tropicana-Apple-Juice\Tropicana-Apple-Juice_011.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_Tropicana-Apple-Juice\Tropicana-Apple-Juice_012.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_Tropicana-Apple-Juice\Tropicana-Apple-Juice_013.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_Tropicana-Apple-Juice\Tropicana-Apple-Juice_014.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_Tropicana-Apple-Juice\Tropicana-Apple-Juice_015.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_Tropicana-Apple-Juice\Tropicana-Apple-Juice_016.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_Tropicana-Apple-Juice\Tropicana-Apple-Juice_017.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_Tropicana-Apple-Juice\Tropicana-Apple-Juice_019.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_Tropicana-Apple-Juice\Tropicana-Apple-Juice_025.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_Tropicana-Apple-Juice\Tropicana-Apple-Juice_026.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_Tropicana-Apple-Juice\Tropicana-Apple-Juice_027.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_Tropicana-Apple-Juice\Tropicana-Apple-Juice_028.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_Tropicana-Apple-Juice\Tropicana-Apple-Juice_029.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_001.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_002.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_003.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_004.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_005.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_006.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_007.jpg","not_apple","train"
"C:\USS\Repositorios Github\Deep Learning\DeepNeuralNetworkUSS-1\Projects\Supermarket\data\train\Packages_Juice_Tropicana-Golden-Grapefruit\Tropicana-Golden-Grapefruit_010.jpg","not_apple","train"
