SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
1,0.012138027,42,0,1061.0,5443.0,4,0,1,0,2.0
0,0.204753481,32,0,0.015796841,5000.0,3,0,0,0,3.0
1,0.709488023,41,1,0.51655365,5013.0,6,0,1,0,4.0
1,0.188730341,37,2,0.484575835,2333.0,8,0,1,0,1.0
1,0.570396391,68,0,0.363623771,7218.0,19,0,1,0,1.0
1,0.9999999,27,0,0.0,4000.0,0,1,0,0,0.0
1,0.789605197,27,0,607.0,5443.0,2,0,0,0,0.0
1,1.070679073,61,0,488.0,5443.0,9,0,0,0,0.0
0,0.299948517,33,1,0.438660357,2746.0,11,0,0,0,1.0
0,0.062195854,41,0,0.08614692,4886.0,5,0,0,0,0.0
1,0.906679794,37,0,0.454253914,5300.0,9,0,1,0,1.0
0,0.18392947,51,0,1697.0,5443.0,5,0,1,0,0.0
0,0.073186501,36,0,0.493253373,2000.0,5,0,1,0,0.0
1,0.649350649,26,2,0.149845747,2268.0,3,1,0,1,0.0
0,1.003633212,45,0,0.351431101,10166.0,8,0,2,0,2.0
0,0.0223315,87,0,26.0,5443.0,8,0,0,0,0.0
1,0.9999999,53,0,0.0,4353.0,0,2,0,0,1.0
1,1.439372325,46,1,0.168674699,3900.0,7,1,0,0,0.0
1,0.9999999,66,0,0.173842896,9916.0,3,0,2,0,1.0
0,0.040709787,37,0,0.3557263,9630.0,17,0,2,0,3.0
1,0.549382386,29,1,0.370044997,14000.0,12,1,1,0,0.0
1,0.9999999,25,98,0.0,5443.0,0,98,0,98,0.0
1,0.9999999,57,9,1.01270648,1573.0,7,0,0,0,1.0
0,0.704750958,42,0,1610.0,5443.0,7,0,1,0,1.0
0,0.0,38,0,0.761408882,3264.0,4,0,1,0,0.0
1,1.314581791,54,0,0.018006065,5275.0,3,0,0,0,0.0
0,0.068075178,43,0,0.394960504,10000.0,16,0,2,0,1.0
0,0.9999999,60,0,0.028959934,9633.0,1,0,0,0,0.0
0,0.9999999,54,0,0.19867408,4675.0,2,0,1,0,1.0
1,0.99142402,40,6,0.892328398,5200.0,9,0,2,1,0.0
0,0.607309916,64,0,0.508,5499.0,12,0,1,0,0.0
1,0.973253175,65,0,1.529646902,1500.0,8,0,1,1,1.0
1,0.835027495,28,0,0.284396618,1300.0,5,0,0,0,0.0
0,0.224551018,49,0,0.248824038,10416.0,7,0,1,0,2.0
0,0.931766044,71,0,0.461775922,5506.0,6,0,0,2,0.0
0,0.001749913,47,0,0.000999001,1000.0,2,0,0,0,0.0
0,0.217074869,34,0,0.05090248,7700.0,5,0,0,0,0.0
0,0.177265721,38,0,0.586126052,7250.0,5,0,1,0,0.0
0,0.376779267,79,0,751.0,5443.0,7,0,0,0,1.0
1,0.0,55,1,0.0,575.0,1,0,0,0,0.0
1,0.624034125,56,0,1.259870065,2000.0,10,0,1,0,0.0
0,0.9999999,35,1,1.493877551,489.0,2,0,0,0,3.0
0,0.103879235,73,0,1874.0,5443.0,15,0,1,0,0.0
0,0.774714038,53,0,0.371553885,14363.0,12,0,2,0,1.0
0,0.0998208,53,0,0.086116792,4400.0,8,0,0,0,2.0
0,0.355791037,50,0,1.429904466,4500.0,13,0,3,0,0.0
0,0.053618841,50,1,1.244510978,1001.0,8,0,2,0,0.0
0,0.086498821,68,0,2187.0,5443.0,16,0,2,0,0.0
0,0.586698251,48,0,0.342621913,6315.0,11,0,1,0,0.0
1,0.972352634,39,4,0.482622716,2790.0,10,0,0,1,0.0
0,0.56934082,43,0,0.417320412,6500.0,5,0,2,0,0.0
1,0.322643631,44,2,0.057744028,6320.0,7,0,0,0,1.0
0,0.652694611,21,0,0.178019982,1100.0,7,0,0,0,0.0
1,0.635748138,37,0,0.52567015,2200.0,20,0,0,0,0.0
1,0.207487113,35,0,0.941112323,2750.0,11,0,2,0,1.0
0,0.142897383,68,0,0.385422419,9054.0,7,0,2,0,0.0
0,0.023899602,64,0,0.321085888,4272.0,10,0,1,0,0.0
0,0.019241833,65,0,1723.0,5443.0,11,0,1,0,0.0
1,1.043827367,33,2,0.764004337,8300.0,10,0,3,0,0.0
0,0.676043194,50,0,0.588773789,4150.0,11,0,1,0,0.0
1,0.0,36,2,0.670636671,6800.0,9,0,2,0,2.0
1,0.930761008,48,2,0.488993143,11083.0,18,0,2,0,1.0
0,0.216926102,53,0,0.110453042,13000.0,3,0,0,0,1.0
1,0.9999999,63,0,0.544984933,4645.0,3,0,1,3,1.0
1,1.525896414,57,1,133.0,5443.0,1,1,0,0,0.0
0,0.773767577,52,0,1.290243902,6559.0,15,0,2,0,0.0
0,0.071613565,76,3,0.201280878,7650.0,13,0,0,0,1.0
0,0.0,40,0,3339.0,5443.0,11,0,2,0,0.0
1,1.099833611,47,4,0.137299254,4420.0,5,0,0,0,1.0
0,0.0,50,0,812.0,5443.0,5,0,1,0,0.0
0,0.9999999,63,0,0.034835463,30600.0,4,1,0,0,1.0
0,0.122175565,33,0,0.06246122,4834.0,3,0,0,0,1.0
1,0.0,49,1,0.356085368,5200.0,5,2,0,3,3.0
1,0.144600554,44,1,0.161783086,7200.0,8,0,1,0,2.0
0,0.327106202,53,0,0.434965771,3797.0,7,0,1,0,3.0
1,0.79568953,44,2,0.815585961,1680.0,5,0,0,1,3.0
0,0.394691586,45,0,3.51540383,1200.0,20,0,2,0,0.0
0,0.512479201,21,0,0.101460415,1300.0,1,0,0,0,0.0
1,0.000657077,63,0,0.475209141,4900.0,15,0,1,0,1.0
1,0.9999999,35,0,0.075274961,7000.0,1,2,0,1,3.0
1,0.129144301,52,0,0.35316171,4000.0,7,0,1,0,0.0
0,0.08606874,67,0,115.0,5443.0,5,0,0,0,0.0
1,1.128589263,36,1,0.239466794,4200.0,6,2,0,0,2.0
0,0.380285281,53,0,0.398857268,9100.0,16,0,2,0,2.0
0,0.760145611,41,0,0.257625721,7277.0,8,0,0,0,1.0
0,0.072837087,66,1,0.084027857,8758.0,10,0,0,0,0.0
1,0.939146231,35,3,0.072782741,4588.0,16,0,0,1,0.0
0,0.430505672,51,0,0.382286634,3104.0,9,0,3,0,0.0
0,0.500813916,45,0,323.0,5443.0,3,0,0,0,0.0
0,0.101226678,39,0,0.014492754,2000.0,5,0,0,0,0.0
1,0.776100382,45,2,1876.0,5443.0,10,0,1,2,2.0
0,0.047598489,77,0,0.16961013,3000.0,7,0,1,0,0.0
1,0.187198439,39,3,0.120058663,15000.0,13,0,0,0,1.0
0,1.026869402,37,1,0.089388697,1733.0,2,0,0,0,0.0
1,0.293350717,69,0,0.684572142,1600.0,12,0,1,1,0.0
0,0.00223976,61,0,690.0,5443.0,10,0,1,0,0.0
0,0.581072412,61,0,0.302681523,16333.0,8,0,2,0,2.0
1,0.954351795,57,0,0.395256917,4300.0,11,0,0,0,0.0
1,0.983221477,55,1,0.970007498,4000.0,8,0,2,0,1.0
0,0.004521057,44,0,0.348443126,4720.0,11,0,1,0,0.0
1,0.9999999,35,0,637.0,5443.0,2,1,0,0,0.0
0,0.008999852,65,0,2805.0,5443.0,11,0,1,0,1.0
0,0.493803966,57,0,0.651229017,6671.0,14,0,1,0,3.0
1,1.025392307,43,0,0.360077099,8300.0,13,1,1,0,2.0
1,1.065379441,83,2,0.458391017,6500.0,10,1,0,3,0.0
0,0.018396065,82,0,0.301399746,5500.0,9,0,1,0,0.0
0,0.145933851,34,0,0.418864097,1971.0,9,0,0,0,0.0
1,0.937098534,40,0,1684.0,5443.0,2,1,1,1,0.0
1,0.771544784,51,1,0.344646714,3240.0,6,0,0,0,0.0
0,0.64762819,60,4,9151.0,5443.0,9,0,2,0,0.0
0,0.835388204,56,0,0.016796641,5000.0,3,0,0,0,1.0
0,0.184338636,61,0,4347.0,5443.0,12,0,2,0,1.0
1,0.9999999,46,0,0.716701903,1891.0,3,3,1,0,1.0
0,0.038592282,56,0,0.233554617,3313.0,6,0,0,0,1.0
0,0.9999999,36,0,0.177092259,3500.0,1,0,0,0,2.0
1,1.019207251,34,1,0.223316913,7916.0,10,0,0,0,3.0
1,0.9999999,43,0,1727.0,5443.0,3,0,1,0,3.0
0,0.09370606,79,0,0.315457413,950.0,23,0,0,0,0.0
1,0.153026606,53,3,1.606957217,2500.0,11,0,1,0,0.0
1,0.072021361,65,1,0.312027726,17600.0,16,0,3,0,0.0
0,0.043312973,49,1,0.450814208,10500.0,19,0,3,0,3.0
0,0.621369181,51,0,0.445867833,6400.0,10,0,1,0,3.0
0,0.59410642,42,0,0.838448253,7526.0,14,0,4,0,2.0
0,0.008690948,62,0,0.164945978,4164.0,12,0,2,0,1.0
0,0.495357187,56,0,0.463858384,6100.0,10,0,1,0,1.0
1,0.9999999,34,0,1247.0,5443.0,1,2,1,1,0.0
0,1.213572854,22,0,18.0,5443.0,1,0,0,0,0.0
0,0.000536666,47,1,7179.0,5443.0,13,0,2,0,0.0
0,0.004120596,56,0,0.208,5749.0,11,0,1,0,0.0
0,0.154421218,73,0,3768.0,5443.0,3,0,2,0,0.0
1,0.748427843,53,0,0.561371289,9800.0,13,1,3,0,0.0
0,0.272691972,36,0,1420.0,5443.0,13,0,1,0,0.0
1,0.9999999,62,0,0.0,5832.0,1,0,0,0,2.0
1,0.99980004,34,0,0.397787705,4700.0,5,5,1,1,0.0
0,0.705465223,40,1,0.62391087,7000.0,14,0,1,0,2.0
0,0.770076894,51,0,0.595958481,9055.0,9,0,3,0,1.0
1,0.699471504,49,3,0.049985718,3500.0,4,2,0,0,2.0
1,0.0,36,0,0.747061208,2466.0,5,2,1,0,0.0
1,0.95978698,73,3,0.724372955,3667.0,9,0,1,1,0.0
0,0.540918164,24,0,0.002022245,3955.0,1,0,0,0,0.0
0,0.066364928,43,0,0.424846129,6173.0,6,0,2,0,2.0
0,0.496046999,63,0,0.456761972,5700.0,9,0,2,0,0.0
1,0.251963255,33,0,0.216556689,5000.0,12,0,0,0,0.0
1,0.254107624,51,0,7457.0,5443.0,8,0,3,0,0.0
0,0.090738823,58,0,1.100973236,3287.0,14,0,3,0,0.0
1,1.024575352,53,3,0.547098854,5583.0,14,0,3,1,1.0
1,0.030361446,45,0,0.245930334,5712.0,8,0,1,0,0.0
1,0.9999999,31,1,0.673023685,3250.0,3,3,1,0,2.0
0,0.079612764,48,0,0.1886487,10500.0,6,0,1,0,0.0
1,0.999636628,24,0,0.156737305,2500.0,2,0,0,0,0.0
1,0.668198838,41,0,0.555294118,8924.0,9,0,2,0,3.0
1,0.553894199,90,0,2315.0,5443.0,11,0,1,0,0.0
1,11.38522954,37,0,0.821642824,4333.0,9,0,3,1,0.0
1,0.047551964,54,0,1.138817481,3500.0,21,0,3,0,1.0
1,0.377637497,31,1,1.378232387,8700.0,13,0,6,4,2.0
0,0.9999999,55,2,1265.0,5443.0,2,0,1,1,0.0
1,0.044764531,49,0,0.334558261,6530.0,8,0,1,0,2.0
0,1.008815903,38,2,0.698910836,5416.0,11,1,2,1,3.0
0,0.603849038,35,0,0.24910778,1400.0,2,0,0,0,0.0
0,0.436278186,44,0,2495.0,5443.0,7,0,2,0,0.0
1,0.99905771,50,4,0.590068322,6000.0,9,0,2,0,0.0
1,0.516053609,48,6,3969.0,5443.0,10,3,4,1,0.0
0,0.650684676,48,0,0.235947567,4500.0,7,1,0,0,0.0
1,1.114942529,51,4,0.174885207,10017.0,9,2,1,0,1.0
1,0.017980476,57,0,0.02066487,16694.0,10,0,0,0,1.0
1,1.114540317,52,4,0.47184466,514.0,5,1,0,1,0.0
0,0.197354007,55,0,0.388777051,3973.0,8,0,1,0,0.0
0,0.641414343,50,0,0.80413642,7300.0,14,0,2,0,0.0
1,0.9999999,40,2,0.460507898,5000.0,7,1,1,1,0.0
0,0.039669499,33,0,0.319368063,10000.0,17,0,2,0,4.0
0,0.516420752,40,4,0.016135705,2416.0,7,1,0,0,2.0
0,0.559467548,48,0,0.899144254,3271.0,19,0,1,0,0.0
1,0.944375952,41,5,0.285031155,6900.0,10,2,0,0,3.0
0,0.056476206,74,0,0.144053017,8600.0,7,0,1,0,0.0
1,0.793741314,44,0,0.540592606,10900.0,20,0,3,0,1.0
0,0.05629303,53,0,1.077169132,2500.0,19,0,1,0,0.0
0,0.26602157,47,0,0.560988911,5500.0,10,0,3,0,2.0
0,0.23119422,71,0,0.108791701,15616.0,5,2,1,0,1.0
1,0.9999999,36,0,0.253045923,3200.0,3,0,0,0,4.0
1,0.915197313,32,2,0.642622352,5475.0,10,0,2,0,2.0
1,0.756035687,55,0,0.706085895,9825.0,19,0,3,0,0.0
0,0.9999999,21,0,0.0,5443.0,1,0,0,0,0.0
0,0.123463374,64,0,0.226988281,8788.0,8,0,2,0,0.0
1,0.9999999,55,0,0.351973684,12159.0,3,2,1,0,0.0
0,0.047999119,75,0,0.447013247,8001.0,9,0,2,0,0.0
0,0.971953716,34,0,2890.0,5443.0,7,0,2,0,0.0
1,0.527767173,60,4,0.216532553,4100.0,10,4,0,0,1.0
1,0.016765601,46,0,0.664957966,4876.0,6,0,2,0,0.0
1,1.279627164,47,1,84.0,5443.0,1,0,0,0,0.0
0,0.9999999,32,0,0.051918085,3466.0,3,0,0,0,0.0
0,0.867123229,75,0,3760.0,5443.0,11,0,1,0,0.0
0,0.349370044,54,0,1640.0,5443.0,8,0,1,0,0.0
1,1.012496876,30,5,0.198286122,4200.0,5,0,0,1,2.0
0,0.155240525,52,0,0.483518065,6946.0,15,0,2,0,1.0
1,0.71314741,55,1,866.0,5443.0,4,6,0,0,0.0
0,0.183565801,41,0,0.208631895,6000.0,9,0,1,0,0.0
1,0.9999999,53,6,2462.0,5443.0,4,2,1,1,0.0
1,0.849727543,47,2,1999.0,5443.0,8,0,2,0,0.0
0,0.031064596,70,0,0.201457241,7822.0,2,0,1,0,0.0
1,0.9999999,28,2,0.644142343,2500.0,7,1,1,0,1.0
0,0.0,39,0,0.735131912,6708.0,13,0,2,0,2.0
0,0.006822628,57,0,0.294769231,4874.0,15,0,1,0,0.0
1,0.9999999,65,0,1106.0,5443.0,3,1,0,2,0.0
0,0.046189182,51,0,0.340297252,7131.0,5,0,1,0,2.0
1,0.032567313,78,0,0.16913215,2027.0,5,0,0,0,0.0
0,0.196818775,57,0,0.297906208,8166.0,12,0,1,0,0.0
0,0.008724267,56,0,1.535464535,1000.0,13,0,1,0,0.0
1,0.061197152,31,1,0.085319113,6000.0,16,2,0,0,0.0
0,0.095145243,56,0,0.192774297,7500.0,2,0,1,0,1.0
0,0.0517358,67,0,0.03305456,2510.0,10,0,0,0,0.0
1,0.9999999,35,0,0.033644288,6538.0,0,4,0,0,1.0
1,0.889814506,50,0,0.314468553,10000.0,7,0,2,0,0.0
1,1.14803248,28,1,0.945775536,1585.0,4,0,1,0,0.0
0,0.736395719,38,0,0.451501791,14515.0,19,0,5,0,3.0
0,0.00716268,46,0,13.0,5443.0,3,0,0,0,0.0
0,0.098375592,33,0,3178.0,5443.0,7,0,2,0,0.0
1,0.692859664,34,4,3795.0,5443.0,10,2,2,2,0.0
1,0.261921299,50,3,0.103645298,8750.0,8,2,0,2,1.0
0,0.828658302,50,0,0.48774316,6322.0,9,0,1,0,2.0
1,0.0,36,1,0.599189021,3205.0,6,1,1,2,2.0
0,0.038654259,54,0,0.317408614,8288.0,9,0,1,0,0.0
1,0.025837933,69,0,0.001141227,7009.0,3,0,0,0,0.0
0,0.451370117,52,0,0.475655719,13000.0,16,0,2,0,2.0
1,0.02369459,78,0,0.07295271,3467.0,14,0,0,0,0.0
0,0.04272477,76,0,0.043021033,2091.0,7,0,0,0,1.0
1,0.75423978,35,1,0.131988767,3916.0,4,2,0,0,2.0
0,0.9999999,42,0,0.0027339,3291.0,2,0,0,0,1.0
0,0.185362927,33,0,961.0,5443.0,2,0,1,0,0.0
0,0.0,40,0,0.190468255,6000.0,4,0,1,0,0.0
1,0.9999999,28,0,0.0,5443.0,0,4,0,0,0.0
0,0.045638852,45,0,0.66405705,12900.0,9,0,4,0,0.0
1,0.9999999,59,2,0.055234087,1900.0,2,3,0,1,0.0
0,0.9999999,44,0,0.117095508,4585.0,1,0,0,0,5.0
0,0.073574093,52,0,0.318523864,9700.0,6,0,3,0,1.0
0,0.9999999,44,1,45.0,5443.0,2,0,0,0,0.0
0,0.027382877,72,0,1881.0,5443.0,11,0,2,0,0.0
1,1.159908624,30,2,0.108519752,2100.0,7,0,0,0,0.0
1,0.118750961,62,2,0.334778942,8300.0,5,2,2,1,0.0
1,0.886259478,61,2,0.680386602,6000.0,15,1,2,1,0.0
0,0.025720435,32,0,0.192714454,2552.0,5,0,0,0,0.0
1,0.590720755,48,0,0.67450719,10500.0,20,0,5,0,0.0
0,0.9999999,52,1,742.0,5443.0,1,0,1,0,1.0
1,0.123268105,53,1,0.366530914,2700.0,7,2,1,2,2.0
0,0.14341611,55,0,0.325334497,6875.0,13,0,1,0,1.0
0,0.513004056,71,0,0.854525264,1800.0,11,0,1,0,0.0
1,0.989608522,60,1,0.595625872,2148.0,6,0,1,0,0.0
0,0.171621043,63,0,0.447146402,6044.0,18,0,2,0,1.0
0,0.128910241,64,0,0.314917456,16778.0,12,0,2,0,1.0
0,0.263687913,48,0,0.577319588,6692.0,11,0,2,0,0.0
0,0.656124777,76,0,0.175533885,8100.0,10,0,1,0,1.0
0,0.088831211,36,1,0.561367381,2427.0,7,0,0,1,0.0
1,0.9999999,38,0,693.0,5443.0,3,8,0,0,0.0
0,0.765375391,33,0,0.593762495,2500.0,14,0,0,0,0.0
1,0.603218624,47,2,0.453640578,7333.0,11,1,2,4,0.0
0,0.0,74,0,0.152738904,2500.0,4,0,0,0,0.0
0,0.772522748,46,0,0.766702298,3741.0,7,0,1,0,1.0
1,0.97891232,55,1,1504.0,5443.0,6,0,1,1,0.0
0,0.57709861,58,0,1.00804721,3727.0,11,0,1,0,0.0
0,0.024271296,54,0,0.062250499,8015.0,18,0,0,0,0.0
1,0.653992755,52,0,0.446524913,6301.0,9,0,1,0,3.0
0,0.9999999,26,0,0.361673414,740.0,1,0,0,0,0.0
0,0.015744165,53,0,0.500399893,3750.0,9,0,1,0,1.0
0,0.651664683,50,0,0.382874284,11000.0,23,0,2,0,1.0
1,0.62700946,46,4,4.606908393,9900.0,17,0,5,0,2.0
0,0.367825287,35,0,0.321303258,5984.0,4,0,1,0,0.0
1,0.501011089,57,1,10603.0,5443.0,15,0,3,0,2.0
0,0.015999333,41,1,0.449215948,9756.0,18,0,2,0,3.0
0,1.000192271,42,2,0.206281566,6335.0,9,0,0,0,0.0
1,0.782811459,50,2,0.607763485,4430.0,13,1,1,0,0.0
1,0.9999999,40,0,0.03630363,4544.0,1,1,0,0,2.0
1,0.0359964,36,0,0.037525908,9166.0,5,0,0,0,0.0
0,0.059171449,71,0,0.84351261,3290.0,11,0,3,0,0.0
1,0.9999999,40,1,0.080373269,6643.0,1,1,0,1,2.0
1,0.005562932,70,0,0.295270473,10000.0,16,0,1,0,0.0
1,0.425388058,30,0,0.207597468,3000.0,5,0,0,0,0.0
0,0.084998655,53,0,0.199845181,7750.0,9,0,2,0,0.0
0,0.9999999,51,1,0.072060207,5314.0,3,0,0,0,0.0
1,0.251348728,42,2,0.220182545,9750.0,17,2,1,1,1.0
1,0.98320224,60,1,0.611755298,2500.0,7,0,2,1,0.0
1,0.9999999,23,0,0.003822405,3400.0,0,2,0,0,1.0
0,0.305979632,70,0,868.0,5443.0,8,0,0,0,0.0
1,0.9999999,59,3,0.526412265,6000.0,4,0,2,0,0.0
0,0.369958893,39,0,0.409210143,3430.0,4,0,0,0,0.0
1,1.005228758,39,6,0.241072797,6524.0,14,1,2,0,2.0
0,0.006468548,78,0,6.0,5443.0,4,0,0,0,0.0
1,0.068827347,30,2,0.414065104,9000.0,6,0,2,0,0.0
0,0.06209793,61,0,862.0,5443.0,3,0,0,0,0.0
0,0.026268711,78,0,0.268910363,3000.0,15,0,1,0,0.0
1,0.0,47,0,0.493923951,5101.0,4,0,2,2,3.0
1,0.413586414,52,0,0.019278607,1607.0,6,0,0,0,0.0
1,0.9999999,33,1,0.13197196,3280.0,2,1,0,0,0.0
0,0.632982269,32,0,0.125174965,5000.0,4,0,0,0,0.0
0,0.0,27,1,0.0,1790.0,2,0,0,0,1.0
1,0.094169167,52,0,0.224555089,5000.0,14,0,0,1,0.0
1,0.475504899,53,0,0.50855615,1869.0,13,1,1,1,0.0
0,0.024116701,84,0,19.0,5443.0,8,0,0,0,0.0
1,0.415843069,52,0,0.313234338,20000.0,11,0,2,0,3.0
1,0.9999999,34,1,0.080153588,4166.0,2,0,0,0,0.0
1,0.970893142,39,1,0.559185813,11446.0,9,0,3,2,2.0
1,0.887997964,60,2,0.340164959,4000.0,21,0,0,0,2.0
1,0.65512087,41,0,0.146806258,8500.0,8,0,0,0,0.0
1,0.0,32,0,0.086052956,6495.0,3,0,0,0,4.0
0,0.253073456,35,0,0.214124718,3992.0,6,0,0,0,0.0
0,0.65443924,60,0,0.391330433,6666.0,10,0,1,0,1.0
0,0.033069076,53,0,0.554578169,2500.0,9,0,1,0,0.0
0,0.042429434,84,0,0.003794952,16600.0,8,0,0,0,0.0
0,0.019394041,79,0,0.014042357,4343.0,10,0,0,0,0.0
0,0.040497107,30,0,17.0,5443.0,1,0,0,0,0.0
0,0.977411477,66,0,0.045860552,7500.0,3,0,0,0,0.0
1,0.914159042,37,5,1872.0,5443.0,13,0,1,1,2.0
0,0.057854847,59,0,0.004648146,9250.0,8,0,0,0,0.0
1,0.964688364,46,3,0.354445635,7467.0,6,2,1,0,0.0
0,0.9999999,66,0,0.046633911,11600.0,2,0,0,0,1.0
1,0.550824809,46,2,0.352962895,5416.0,10,0,2,0,5.0
0,0.017474032,22,0,5.0,5443.0,4,0,0,0,0.0
1,0.13455683,88,1,822.0,5443.0,11,0,0,0,0.0
0,0.561966103,53,3,0.584143378,3291.0,21,1,2,0,3.0
1,0.939637723,58,0,0.859190135,6000.0,23,0,2,0,4.0
0,0.862758526,30,2,0.146856098,7108.0,8,0,0,0,0.0
1,0.484536819,38,3,0.438926846,6000.0,5,0,1,0,2.0
1,1.255813953,26,0,0.209720628,2612.0,5,1,0,0,1.0
1,1.001297796,53,1,1.241515255,5833.0,13,0,3,0,1.0
0,0.1281345,82,0,0.304093567,3419.0,5,0,1,0,0.0
0,0.04911906,32,0,0.403718878,6345.0,10,0,3,0,3.0
0,0.036828589,53,1,0.386847195,4652.0,10,0,1,0,1.0
1,1.028884304,27,0,1114.0,5443.0,7,0,0,2,0.0
1,1.073202332,43,3,0.399075638,11250.0,10,1,1,1,3.0
0,0.503625677,55,2,0.113636364,8667.0,27,0,1,0,0.0
0,0.013080374,46,0,0.00279888,2500.0,7,0,0,0,0.0
1,0.157915858,68,3,0.420526423,4900.0,12,0,2,0,1.0
0,0.031460328,32,0,1785.0,5443.0,5,0,2,0,0.0
0,0.257152766,52,0,0.3728223,4304.0,9,0,1,0,2.0
1,1.011473529,30,1,0.425805854,10795.0,9,0,1,0,1.0
1,0.9999999,50,1,1.309870887,2400.0,9,1,1,0,4.0
1,0.748748416,42,0,0.566644015,10300.0,23,0,4,0,4.0
1,0.756737263,39,1,1.289884046,2500.0,15,1,1,0,0.0
1,0.938026549,41,1,0.614992282,14900.0,20,0,10,0,1.0
0,0.296200447,56,0,1172.0,5443.0,5,0,1,0,0.0
1,0.650820665,68,0,0.579335108,16152.0,8,0,2,0,0.0
1,1.480821178,63,1,0.199190078,3950.0,7,2,0,1,0.0
1,0.314337659,56,0,0.063179916,2389.0,8,0,0,0,1.0
0,0.054129806,46,0,0.190649912,7400.0,9,0,0,0,2.0
1,1.031631574,30,3,0.364100693,5481.0,14,0,0,0,1.0
0,0.96516617,38,0,0.163003445,8416.0,10,0,0,0,0.0
1,0.9999999,54,1,476.0,5443.0,1,5,0,0,0.0
0,0.232325272,57,0,0.330303375,8800.0,11,0,1,0,0.0
1,0.9999999,43,0,0.0,5443.0,0,1,0,0,1.0
0,0.473591302,52,0,0.464339623,5299.0,14,0,1,0,1.0
1,0.9999999,33,1,0.059668853,3200.0,1,0,0,0,0.0
1,0.733190176,30,1,0.345134875,4151.0,13,0,0,0,0.0
1,1.00532978,25,1,0.121491734,2600.0,6,0,0,0,0.0
0,0.103536429,43,0,0.268654188,11806.0,17,0,2,0,5.0
1,0.991144122,49,1,0.455295392,12000.0,12,0,1,0,5.0
1,0.685546465,47,0,0.529867533,4000.0,11,0,1,1,2.0
1,0.983047164,62,1,0.617393229,4518.0,6,0,3,1,0.0
1,0.704091342,70,2,0.00999524,2100.0,3,0,0,2,0.0
1,0.939146231,48,0,1374.0,5443.0,3,1,1,0,0.0
0,0.0,51,0,0.242781379,5090.0,4,0,1,0,0.0
1,0.911813644,29,1,0.163579168,2860.0,5,1,0,1,1.0
0,0.0,78,1,0.297489447,4500.0,8,0,0,0,0.0
0,0.008112697,37,0,0.09767728,6500.0,3,0,0,0,0.0
1,0.0,51,0,0.380631579,4749.0,8,0,2,0,2.0
1,0.531367892,51,1,0.608784706,8787.0,20,0,2,1,2.0
1,0.473329678,36,0,0.505936263,4800.0,14,0,1,1,3.0
0,0.407986247,38,0,0.441378128,5833.0,6,0,1,0,0.0
1,1.003097719,33,0,1.179487179,2300.0,17,0,2,0,1.0
1,0.776169972,45,1,0.515387179,9000.0,7,0,4,0,0.0
1,0.741089284,51,2,0.152538607,9000.0,8,2,1,4,0.0
0,0.04049595,77,0,12.0,5443.0,1,0,0,0,0.0
0,0.72598961,69,2,1194.0,5443.0,7,1,1,0,0.0
1,0.141997264,53,0,0.172322093,9400.0,11,1,2,0,1.0
1,0.42562592,53,2,0.54575394,4250.0,20,1,1,1,1.0
1,0.000405351,34,0,0.437044569,5900.0,10,0,2,0,2.0
1,8328.0,39,0,21395.0,5443.0,9,0,2,1,0.0
1,0.0,43,0,0.0,5443.0,11,0,0,0,0.0
1,0.549525197,48,4,0.744913382,8600.0,21,0,2,1,3.0
1,0.940179638,66,0,0.306489729,5500.0,9,0,0,0,0.0
0,0.008914327,38,0,0.179962508,4800.0,12,0,1,0,0.0
0,0.01189612,75,0,0.009942334,5028.0,12,0,1,0,0.0
0,0.280510888,54,0,0.260894925,12000.0,21,0,2,0,2.0
0,0.523098515,51,1,725.0,5443.0,15,0,0,0,0.0
0,0.033216113,66,0,0.004068685,14500.0,6,0,0,0,0.0
1,0.472411266,89,2,0.64027671,1300.0,6,3,0,0,0.0
1,0.827242525,61,0,0.01029897,10000.0,1,1,0,0,0.0
1,0.9999999,50,0,0.0,5443.0,7,3,0,0,0.0
1,0.961293067,25,0,0.100346021,2600.0,5,0,0,0,0.0
0,0.070328645,87,0,47.0,5443.0,2,0,0,0,0.0
1,0.046511628,37,1,1.075619296,2300.0,12,0,1,0,2.0
0,0.50234296,48,1,0.436628199,9964.0,11,0,3,0,2.0
0,3538.0,71,0,0.104386031,13200.0,5,0,1,0,1.0
1,0.9999999,56,1,288.0,5443.0,1,3,1,0,0.0
1,0.574850299,31,0,0.090969677,3000.0,2,0,0,1,0.0
0,0.67218469,47,0,0.538637338,7000.0,6,0,1,0,0.0
0,0.002192223,76,0,8.0,5443.0,3,0,0,0,0.0
1,0.718637035,65,4,0.334073992,9000.0,12,0,1,0,1.0
1,0.402866507,75,0,580.0,5443.0,4,0,0,0,0.0
1,1.157412212,59,6,1.290616751,4166.0,11,0,1,1,0.0
1,0.810118676,62,0,78.0,5443.0,5,1,0,0,0.0
1,0.668308581,46,0,0.49310138,5000.0,5,0,1,0,0.0
0,0.053632114,70,0,0.339900714,6445.0,8,0,2,0,1.0
