SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
1,0.965206959,34,0,0.426416721,4640.0,9,0,1,0,0.0
1,0.048368954,53,0,0.390905355,7300.0,9,2,1,0,2.0
0,0.95929153,56,0,0.24728379,2300.0,5,0,0,0,1.0
0,0.9999999,49,0,0.0,5443.0,0,0,0,0,0.0
1,0.9999999,52,0,0.0,1404.0,0,0,0,0,0.0
0,0.002342237,55,0,0.221551961,7293.0,6,0,2,0,1.0
0,0.167502172,35,0,0.049397236,3400.0,3,0,0,0,1.0
0,0.02288215,74,0,0.010190348,5200.0,10,0,0,0,0.0
1,0.9999999,36,0,0.078653558,6000.0,2,0,0,0,0.0
1,0.928791475,45,0,0.138312415,8046.0,7,0,0,0,2.0
0,0.174794174,90,0,0.422003929,2544.0,5,0,1,0,0.0
1,0.067296896,66,1,0.153105862,8000.0,25,0,0,1,0.0
1,0.870784043,38,0,0.547556555,8000.0,10,0,3,0,3.0
0,0.583294597,67,0,0.39722019,4100.0,7,0,0,0,0.0
0,0.043449657,69,0,0.151957849,8350.0,14,0,1,0,0.0
1,0.267233741,41,0,0.273171583,5728.0,6,0,1,0,3.0
1,0.924302789,27,1,0.215301807,2600.0,3,0,0,1,3.0
1,0.826948541,59,0,0.63621489,3666.0,19,0,1,0,0.0
0,0.013539919,69,0,0.005624414,9600.0,10,0,0,0,0.0
1,0.851536468,58,0,0.047253951,6390.0,6,0,0,0,1.0
1,0.989357036,48,0,0.526689244,6200.0,15,0,2,0,2.0
1,0.59304296,63,0,0.506606356,8400.0,12,1,2,0,0.0
1,0.719416072,53,0,0.530313125,1500.0,15,0,0,0,0.0
0,0.9999999,47,1,0.290709996,2830.0,5,0,0,0,0.0
0,0.091912837,63,0,0.199036323,10791.0,8,0,2,0,0.0
1,0.590288807,46,3,0.806771849,5640.0,13,0,2,2,2.0
0,0.024401858,78,0,0.016940708,4013.0,6,0,0,0,0.0
1,0.983281429,42,1,0.198278256,3600.0,2,0,0,0,3.0
1,0.9999999,49,0,0.001345895,5200.0,0,0,0,0,6.0
0,0.496633991,36,1,0.562730627,4335.0,11,0,1,0,2.0
0,0.011342155,61,0,0.29847868,4666.0,7,0,1,0,3.0
0,0.212672004,28,0,0.293340774,5375.0,11,0,1,0,3.0
0,0.019981455,47,0,0.299503834,6650.0,15,0,1,0,2.0
0,0.232875173,32,0,0.599880024,3333.0,8,0,1,0,0.0
0,0.310863537,56,0,0.378860019,7350.0,12,0,2,0,1.0
1,0.404769332,61,1,0.228221742,4166.0,15,0,1,0,0.0
0,0.491198833,59,0,0.238485257,10377.0,6,0,1,0,3.0
1,0.980511571,38,1,0.136906684,3096.0,9,2,0,0,1.0
0,0.24485423,47,0,0.352941176,6952.0,6,0,2,0,2.0
1,0.729407731,30,3,0.960929088,6500.0,13,0,2,1,1.0
0,0.021776988,74,0,0.215539223,6666.0,7,0,1,0,0.0
1,0.9999999,31,0,0.1488,1249.0,1,2,0,0,2.0
0,0.534764349,52,0,0.429829891,6583.0,9,0,2,0,3.0
0,0.170156699,37,0,0.22630672,3481.0,7,0,0,0,2.0
0,0.094842916,47,1,0.154748968,4600.0,10,0,0,0,1.0
0,0.019998276,50,0,0.184568835,4626.0,3,0,1,0,1.0
1,0.017558727,47,0,0.53540175,2513.0,10,1,1,0,0.0
0,0.338176705,50,0,0.312114648,6000.0,10,0,0,0,1.0
0,0.965006999,48,1,0.348482094,5500.0,5,0,2,2,1.0
1,0.51590416,73,0,0.888808403,2760.0,10,0,2,1,0.0
0,0.514167083,46,0,0.746997078,9240.0,15,0,4,0,2.0
0,0.015010107,79,0,0.003332223,3000.0,6,0,0,0,0.0
1,0.797756717,42,0,0.500874781,4000.0,5,0,1,0,1.0
0,0.9999999,59,0,0.223375625,2600.0,1,0,0,0,1.0
1,0.009229349,41,1,0.27184769,6407.0,6,5,1,3,2.0
0,0.033820138,25,0,0.053682896,800.0,1,0,0,0,0.0
0,0.024385786,56,0,0.231574053,4300.0,12,0,1,0,1.0
1,0.145238485,85,1,0.172199509,6114.0,20,0,2,0,0.0
0,0.026041999,60,2,0.186162767,5000.0,8,0,0,0,0.0
0,0.116103986,66,0,0.196136443,5745.0,9,0,1,0,1.0
1,0.9999999,58,0,0.610111592,4390.0,4,0,2,1,1.0
0,0.036154478,72,0,0.350805753,11541.0,8,0,1,0,1.0
0,0.398058252,60,0,0.124937531,4001.0,4,0,0,0,0.0
0,0.563116042,32,0,0.296675192,4300.0,8,0,1,0,0.0
1,0.88270391,60,0,0.417732986,8830.0,5,0,1,0,0.0
1,0.946140515,32,0,0.355014418,3120.0,8,0,0,0,0.0
0,0.100199859,53,0,0.045387167,14166.0,19,0,0,0,1.0
0,0.077690949,42,0,0.330794134,5250.0,11,0,2,0,2.0
0,0.9999999,49,3,0.383223684,4255.0,5,0,2,0,3.0
0,0.026366271,36,0,0.713909031,4550.0,9,0,3,0,1.0
1,0.998889136,42,2,0.491305629,3392.0,6,1,1,0,0.0
1,0.9999999,49,0,0.012473523,4248.0,2,4,0,0,1.0
1,0.60459885,28,0,0.233850595,2770.0,5,1,0,0,0.0
0,0.448302068,79,0,0.412184674,2100.0,2,0,0,0,0.0
1,0.148284391,57,0,0.10953589,6700.0,9,0,0,0,0.0
1,0.664650863,38,3,0.474342009,6800.0,15,1,2,0,3.0
1,0.9999999,59,0,0.107477964,7033.0,2,2,0,0,0.0
0,0.0,40,0,0.18632547,2500.0,4,0,0,0,1.0
0,0.672123654,52,1,0.389363155,11713.0,10,0,2,0,1.0
0,0.885038321,47,1,0.619206301,3300.0,8,0,1,0,0.0
0,0.0,49,0,0.38351664,7000.0,5,0,2,0,2.0
0,0.00302163,61,0,0.161854768,8000.0,14,0,1,0,1.0
0,0.080567592,78,0,0.168212381,8625.0,5,0,1,0,0.0
1,0.0,76,1,0.324380782,3350.0,6,0,1,0,0.0
0,0.0,56,0,0.320467953,10000.0,10,0,1,0,0.0
1,0.40781316,48,0,0.901781834,2300.0,11,0,1,0,1.0
0,0.249388031,40,0,0.430191571,6524.0,13,0,2,0,0.0
0,0.037561326,52,0,0.006170723,5833.0,2,0,0,0,0.0
0,0.002168953,48,0,0.573729081,3166.0,14,0,2,0,2.0
0,0.238367053,51,0,0.269394322,8700.0,14,0,0,0,0.0
0,0.059338223,66,0,0.069572171,2500.0,16,0,0,0,0.0
1,0.561110917,43,1,0.822672578,4736.0,20,0,2,0,1.0
1,0.9999999,30,98,0.024979184,1200.0,0,98,0,98,0.0
1,0.9999999,61,1,0.034893993,6791.0,1,2,0,1,3.0
0,0.544703355,34,3,0.39386871,3000.0,11,0,0,0,0.0
1,0.073300887,58,0,0.022236442,6250.0,9,0,0,0,2.0
0,0.425262989,57,0,0.334458193,13334.0,8,0,2,0,1.0
1,0.256790772,70,0,0.805634913,10150.0,20,0,2,0,0.0
1,0.9999999,37,2,0.065682657,2709.0,2,2,0,1,1.0
1,0.379729622,33,1,0.38069602,5200.0,5,1,1,0,1.0
1,0.9999999,25,0,0.154211447,4000.0,3,0,0,0,0.0
0,0.9999999,21,0,0.176043557,550.0,1,0,0,0,0.0
0,0.0,38,0,0.485576173,12825.0,12,0,4,0,4.0
1,0.061875169,62,1,0.46566949,5548.0,6,1,2,3,1.0
1,0.944256968,34,1,0.431991581,3800.0,4,2,0,1,1.0
0,0.942302199,43,0,0.481907339,2956.0,5,0,0,0,2.0
0,0.04423823,75,0,0.003142558,10500.0,6,0,0,0,0.0
0,0.017578485,33,0,0.252731948,9333.0,7,0,1,0,0.0
0,0.96629053,43,0,0.423937554,5764.0,4,0,2,0,0.0
0,0.069797456,64,0,0.03539823,6666.0,13,0,0,0,0.0
0,0.0,85,0,0.0,8499.0,3,0,0,0,0.0
1,0.278703667,32,0,0.788538427,2250.0,7,0,2,0,1.0
0,0.297594642,67,0,0.239507959,4145.0,13,0,0,0,0.0
0,0.219642624,43,0,0.354212616,6800.0,7,0,2,0,2.0
1,0.546382979,30,0,0.829894434,4167.0,6,0,2,0,2.0
0,0.580133469,61,0,0.536292543,9078.0,12,0,2,0,1.0
0,0.219643465,53,0,0.493328713,5770.0,11,0,2,0,1.0
1,0.108545481,34,0,0.198334966,4083.0,8,1,0,0,3.0
0,0.38053982,46,0,0.384070392,8750.0,5,0,2,0,2.0
0,0.0,26,1,0.0,7200.0,2,0,0,0,0.0
0,0.064129058,81,0,0.15017377,10933.0,3,0,2,0,0.0
0,0.9999999,30,0,0.195654572,9066.0,4,1,2,1,0.0
0,0.187394408,58,0,0.087837189,10416.0,10,0,1,0,4.0
1,0.326570236,61,0,0.161356329,3420.0,7,0,0,0,0.0
0,0.094321826,38,0,0.016393443,2500.0,2,1,0,0,1.0
1,0.000869187,29,0,0.733422193,3000.0,5,3,1,2,2.0
1,0.98185118,47,2,0.566249299,5350.0,12,0,2,0,1.0
1,0.9999999,33,96,0.008046818,4100.0,0,96,0,96,0.0
1,0.9999999,43,0,0.779792055,3750.0,8,0,1,0,0.0
1,0.876017712,44,5,0.691864651,4166.0,14,1,1,2,3.0
0,0.905625167,40,4,0.651565623,1500.0,5,1,0,0,1.0
1,0.999300797,56,4,0.173376275,3725.0,7,1,0,4,0.0
1,0.637884553,44,0,0.9073535,7900.0,22,0,2,0,1.0
1,0.99160112,32,0,0.234423408,2904.0,8,0,0,0,0.0
0,0.40501727,30,0,0.182981702,10000.0,8,0,2,0,0.0
1,0.565689736,47,0,0.881367639,5790.0,12,0,2,0,2.0
1,0.777231374,37,0,0.615521327,8439.0,10,0,4,0,2.0
0,0.953463007,53,0,0.619147817,1900.0,10,0,0,0,1.0
1,0.196020166,38,0,0.508865485,7500.0,10,0,2,0,0.0
0,0.100087561,60,0,0.2544994,7500.0,8,0,1,0,1.0
0,0.026723677,46,0,0.318846853,11550.0,16,0,2,0,2.0
0,0.049665484,44,0,0.219055266,7472.0,10,0,1,0,3.0
0,0.519341378,57,0,0.349297508,9750.0,5,0,2,0,1.0
0,0.309085835,59,0,0.482069057,7500.0,8,0,2,0,0.0
1,0.648417347,46,4,0.987923646,7700.0,18,0,7,0,2.0
0,0.0,57,0,0.0,4788.0,1,0,0,0,0.0
1,0.929642445,27,0,0.229481516,4300.0,6,1,0,1,2.0
1,0.9999999,57,0,0.298425736,1460.0,1,1,0,0,0.0
0,0.125812365,68,0,0.200630915,3169.0,8,0,1,0,2.0
0,0.607117901,43,0,0.500912329,11508.0,11,0,4,0,4.0
0,0.574071946,35,0,0.379942433,6600.0,4,0,1,0,1.0
1,0.852115073,59,3,0.969076719,6790.0,19,6,2,1,0.0
1,0.914834066,32,2,0.414862336,3740.0,6,2,1,1,2.0
0,0.070811362,58,0,0.217885654,12400.0,7,0,1,0,1.0
1,0.968274663,31,0,0.145906228,2857.0,2,0,0,0,0.0
1,0.866593617,30,1,0.543848309,4640.0,10,0,1,0,0.0
0,0.022716553,77,0,0.837676843,9400.0,26,0,7,0,0.0
0,0.062787443,37,0,0.50744279,4500.0,7,0,2,0,0.0
1,0.021626946,62,0,0.323211973,6948.0,12,1,2,0,1.0
0,0.092494622,65,0,0.133014562,4600.0,5,0,1,0,0.0
0,0.0,58,0,0.059394061,10000.0,5,0,0,0,0.0
0,0.568345111,39,1,0.521806585,5800.0,9,0,2,0,0.0
1,0.880010256,46,0,0.673028857,4400.0,13,0,2,0,1.0
1,0.889868355,42,1,0.835989568,3450.0,9,2,1,0,0.0
1,0.962054675,45,5,0.344803534,4300.0,8,0,0,0,2.0
1,0.0,49,2,0.644830717,7708.0,11,0,2,0,3.0
1,0.945928825,38,0,0.700085958,12796.0,9,0,3,0,2.0
0,0.339571648,42,0,0.664015627,7166.0,8,0,1,0,3.0
1,0.146783481,61,0,0.045082712,5500.0,11,0,0,0,0.0
0,0.7032595,49,0,0.275990844,8300.0,12,0,2,0,1.0
0,0.162401535,80,0,0.197429414,4745.0,11,0,1,0,0.0
1,0.10129554,50,1,0.409412078,7500.0,15,0,2,0,2.0
1,0.9999999,23,98,0.006997667,3000.0,0,98,0,98,0.0
0,0.002849953,69,0,0.002271695,2200.0,4,0,0,1,1.0
1,0.883058711,52,0,0.325521393,4650.0,7,0,1,0,0.0
1,0.958178654,56,0,0.349662584,4000.0,9,0,0,0,1.0
0,0.58513436,59,0,0.61474671,11093.0,10,0,4,0,0.0
1,0.396180542,82,1,0.40874036,3500.0,5,0,0,1,0.0
1,0.61787948,49,0,0.363529871,2560.0,6,0,0,0,0.0
1,0.885662432,60,0,0.974512744,2000.0,3,1,1,4,0.0
1,0.003914727,44,4,0.424378749,4667.0,11,1,1,0,0.0
1,0.728150491,31,0,0.824725092,3000.0,10,0,2,0,1.0
0,0.539393458,35,0,0.423338306,6032.0,9,0,1,0,3.0
1,0.808644824,51,2,0.054383588,5166.0,7,0,0,0,0.0
1,0.476509863,42,0,0.705696619,7600.0,14,0,2,0,1.0
0,0.290530459,40,0,0.516296562,5583.0,7,0,2,0,0.0
1,0.465940054,24,1,0.227774855,1900.0,4,0,0,1,0.0
1,0.252603351,49,0,0.454280358,4800.0,16,0,2,0,2.0
0,0.066124846,45,0,0.307411908,9875.0,5,0,1,0,2.0
0,0.047822883,40,0,0.010523546,3800.0,5,0,0,0,2.0
1,0.300506213,39,0,0.371559633,6539.0,13,0,2,0,6.0
1,0.0,54,0,0.360443848,8200.0,14,0,2,0,0.0
0,0.0,75,0,0.732484076,2825.0,9,0,2,0,0.0
1,0.9999999,39,0,0.067364846,7065.0,1,0,0,0,1.0
0,0.006716555,64,0,0.154877548,7308.0,7,0,2,0,0.0
0,0.353075464,45,0,0.113449523,3040.0,9,0,0,0,0.0
0,0.295237071,62,1,0.456501403,2137.0,12,0,0,1,0.0
0,0.081272518,54,1,0.322815534,11947.0,11,0,2,0,2.0
0,0.022596095,57,0,0.002658619,13916.0,11,0,0,0,2.0
1,0.645418327,33,1,0.023574796,2332.0,2,0,0,0,0.0
1,0.734144222,44,5,0.054945055,3275.0,3,1,0,0,0.0
1,0.165507635,39,0,0.547702152,6875.0,9,0,1,0,2.0
1,0.500745115,53,1,0.41603811,5037.0,12,1,1,0,1.0
1,0.865913409,32,3,0.190106993,6448.0,11,0,0,1,4.0
1,0.74245151,63,0,0.539054364,4800.0,9,0,1,0,0.0
0,0.067793221,58,0,0.129731016,4200.0,3,2,0,0,1.0
0,0.9999999,72,0,0.228724701,4100.0,4,0,1,0,0.0
0,0.1778541,55,1,0.507207733,12000.0,17,0,2,0,3.0
1,0.9999999,31,0,0.0,5443.0,0,0,0,0,0.0
1,0.633098852,43,1,0.451544447,4240.0,6,1,2,2,2.0
1,0.9999999,36,2,0.332426812,6250.0,10,2,1,1,0.0
1,0.798201451,43,2,0.448219569,9800.0,12,0,1,0,0.0
0,0.920594116,67,1,0.114392002,4300.0,3,0,0,1,2.0
0,0.397633531,39,0,0.23673687,3750.0,4,0,0,0,0.0
0,0.986773187,50,2,0.221970404,7500.0,11,0,0,1,0.0
0,0.446057139,63,0,0.264219669,7137.0,11,0,0,0,0.0
1,0.28247579,47,1,0.574285143,5000.0,10,0,1,0,0.0
1,0.469417446,47,0,0.582075986,5500.0,17,0,2,0,4.0
1,0.03349665,34,0,0.341648374,5010.0,6,0,1,0,1.0
0,0.375947314,42,0,0.076656204,6052.0,5,0,0,0,3.0
0,0.250442274,69,0,0.428850378,4096.0,8,0,1,0,0.0
0,0.029521935,48,0,0.907454087,2776.0,11,0,1,0,2.0
0,0.004096767,63,0,0.248522862,11000.0,18,0,2,0,0.0
1,0.330827068,43,1,0.170781473,4900.0,5,1,0,1,0.0
1,0.647272448,60,3,0.940190723,10800.0,11,2,1,4,1.0
0,0.005823187,55,0,0.000342818,5833.0,3,0,0,0,1.0
0,0.88644209,31,1,0.085351788,2600.0,7,0,0,0,0.0
0,0.978907188,44,2,0.522067439,7680.0,14,0,2,0,4.0
1,0.9999999,50,0,0.31934033,2000.0,2,3,0,0,0.0
0,0.832930364,43,0,0.607089663,6713.0,12,0,1,0,1.0
1,0.9999999,37,0,0.085646888,5510.0,2,0,0,0,1.0
0,0.204012147,75,0,0.122317597,7455.0,9,0,1,0,0.0
0,0.036430478,50,1,0.289342132,5000.0,15,0,1,0,2.0
0,0.025614209,61,0,0.166715672,3400.0,4,0,1,0,0.0
1,0.001694568,63,2,0.735754748,3000.0,18,0,1,0,0.0
1,0.948893095,29,0,0.31467413,2500.0,8,1,0,2,0.0
0,0.243802121,67,1,0.503030303,8744.0,12,0,5,0,0.0
0,0.397315053,30,0,0.106353417,7916.0,9,0,0,0,0.0
0,0.840053316,35,1,0.183475448,3400.0,11,0,0,1,0.0
0,0.845627259,44,1,0.068235666,6330.0,4,0,0,0,1.0
1,0.590178183,29,0,0.198063105,3200.0,3,2,0,0,0.0
0,0.032615805,55,0,0.380218645,11616.0,12,0,4,0,0.0
0,0.669830354,52,0,0.432643099,12700.0,6,0,2,0,2.0
0,0.052506338,62,0,0.151468206,14200.0,7,0,1,0,0.0
0,0.831873664,38,0,0.447479675,6149.0,9,0,2,0,1.0
0,0.08025485,42,0,0.312165405,5416.0,4,0,1,0,1.0
0,0.376321029,60,0,0.508070344,4150.0,10,0,1,0,0.0
1,0.901063046,50,1,0.33376351,6198.0,4,0,0,0,0.0
0,0.605426305,44,0,0.208958208,5000.0,4,0,1,0,1.0
0,0.0,81,0,0.063444109,2978.0,2,0,1,0,0.0
0,0.029003074,47,0,0.38320802,3989.0,12,0,1,0,2.0
1,0.558573571,46,0,0.215330494,5400.0,3,0,1,0,1.0
1,0.913176675,74,0,0.43777511,4997.0,14,0,1,0,1.0
1,0.234988352,48,0,0.103203612,4650.0,10,0,0,0,1.0
0,0.234742206,34,0,0.348207754,4100.0,16,0,1,0,0.0
0,0.541281957,36,0,0.274286508,14400.0,12,0,1,0,2.0
1,0.0,57,0,0.405964489,5800.0,5,1,1,1,0.0
1,0.992827646,36,2,0.227257581,3000.0,3,3,0,0,0.0
0,0.194143124,54,0,0.453626635,5045.0,12,0,2,0,0.0
1,0.9999999,40,0,0.474947228,9000.0,3,3,1,0,2.0
1,0.9999999,30,0,0.15367038,3500.0,1,2,0,1,0.0
0,0.9999999,42,0,0.611705924,1400.0,2,1,0,0,1.0
1,0.796673247,43,1,0.642470282,14216.0,11,0,4,0,2.0
0,0.00235381,63,1,0.276675955,6100.0,14,0,1,0,0.0
1,0.860840581,43,4,0.37139368,6550.0,10,1,0,4,0.0
0,0.321025912,57,0,0.089983639,5500.0,14,0,0,0,1.0
1,0.9999999,44,0,0.07863724,4666.0,2,2,0,0,0.0
0,0.025902817,56,0,0.140432458,4300.0,6,0,0,0,0.0
0,0.398717785,71,0,0.722515723,3974.0,14,0,1,0,0.0
0,0.031311502,76,0,0.017096882,2982.0,11,0,0,0,0.0
1,0.82644118,38,0,0.6536804,5800.0,9,0,1,0,2.0
0,0.002428522,84,0,0.149323927,1700.0,9,0,0,0,1.0
1,0.976023976,28,2,0.195521791,2500.0,7,1,0,0,0.0
0,0.369960666,48,0,0.347930414,5000.0,13,0,0,0,0.0
0,0.093154915,88,0,0.00959808,5000.0,5,0,0,0,0.0
0,0.540730408,51,0,0.662186527,6100.0,11,0,1,0,0.0
1,0.814065885,48,1,0.232067511,5450.0,7,3,0,0,2.0
0,0.95004995,24,0,0.027972028,1000.0,1,0,0,0,0.0
0,0.013423371,67,0,0.27314137,6146.0,16,0,1,0,0.0
0,0.3024224,57,0,0.24165513,6500.0,7,0,0,0,3.0
0,0.04423823,41,0,0.519230769,2183.0,4,0,2,0,0.0
1,0.811382426,27,1,0.333496094,2047.0,4,0,0,0,1.0
0,0.006310831,36,0,0.163702593,14000.0,4,0,2,0,0.0
0,0.9999999,30,0,0.143879173,2515.0,5,0,0,0,0.0
0,0.0,44,1,0.083383323,5000.0,5,0,0,0,0.0
1,0.574031553,44,1,0.222519455,4111.0,7,0,0,1,1.0
1,0.0,28,0,0.011997001,4000.0,1,1,0,0,0.0
0,0.013466068,32,0,0.134173165,5000.0,5,0,0,0,0.0
0,0.02828698,41,1,0.562241379,5799.0,24,0,2,0,1.0
0,0.010698073,66,0,0.001562256,6400.0,2,0,0,0,0.0
0,0.952213618,55,4,0.365557316,13250.0,12,0,2,1,1.0
0,0.039684932,95,0,0.01112361,8000.0,12,0,0,0,1.0
0,0.002884934,43,0,0.674522407,5600.0,7,0,1,0,0.0
1,0.943449523,51,1,0.357767597,2400.0,3,0,0,0,0.0
1,0.070546737,55,0,0.276816609,2600.0,9,0,0,0,0.0
0,0.0419625,62,0,0.743460765,5963.0,26,0,3,0,1.0
0,0.239520958,22,0,0.064935065,1000.0,3,0,0,0,0.0
0,0.0,44,0,0.273254129,3450.0,8,0,1,0,0.0
0,0.828597617,36,0,0.268200949,11166.0,6,0,2,0,1.0
0,0.268260348,57,0,0.333445984,8876.0,12,0,1,0,0.0
0,0.928143713,36,2,0.456152277,2941.0,9,1,1,1,1.0
1,0.169713343,34,0,0.238420849,7750.0,5,0,1,0,2.0
0,0.323415395,34,2,0.481739708,6023.0,13,0,1,1,0.0
1,0.304269573,42,0,0.583317463,5250.0,7,1,1,0,2.0
0,0.046718012,33,1,0.248675132,10000.0,11,0,1,0,1.0
1,0.965034965,35,0,0.062791628,7500.0,2,0,1,1,2.0
1,0.588570853,41,0,0.604577743,3800.0,15,0,1,0,2.0
0,0.048687221,56,0,0.371032981,6427.0,17,0,2,0,0.0
1,0.9999999,24,0,0.0,764.0,0,0,0,0,0.0
0,0.0,23,0,0.0,704.0,1,0,0,0,0.0
1,0.9999999,51,1,0.83109708,3800.0,4,1,1,0,1.0
0,0.9999999,24,0,0.018990505,2000.0,0,1,0,0,0.0
1,0.221186397,35,1,0.237351655,1600.0,7,0,0,0,0.0
1,0.064557936,45,2,0.259561703,12000.0,12,0,3,0,3.0
0,0.004758893,79,0,0.259337068,4283.0,9,0,2,0,0.0
1,0.563819824,39,3,0.181116983,7000.0,15,1,0,1,2.0
0,0.04753844,48,0,0.372325535,5000.0,10,0,1,0,1.0
0,0.450079893,51,0,0.148375369,4400.0,9,0,0,0,3.0
0,0.0,33,0,0.046941896,6539.0,5,0,0,0,0.0
0,0.058079226,73,0,0.009224438,14092.0,4,0,0,0,0.0
1,0.936515871,50,3,0.611002513,3580.0,9,1,2,0,2.0
1,0.9999999,46,0,0.022913257,610.0,0,0,0,0,1.0
0,0.110444478,59,0,0.216811702,5400.0,4,0,1,0,1.0
1,0.755685941,35,1,0.483080513,2570.0,9,0,0,0,2.0
1,0.825122141,57,0,0.20419895,4000.0,7,0,0,0,0.0
0,0.071202487,68,0,0.934950847,4780.0,7,0,1,0,0.0
1,0.952859014,53,2,0.508998,4500.0,26,0,1,2,2.0
0,0.806059494,90,0,0.566944266,3121.0,8,0,0,0,0.0
1,0.707265975,34,1,0.320714476,3750.0,7,0,0,0,1.0
1,0.429098881,63,0,0.523548518,4925.0,14,0,1,0,1.0
1,0.998545545,44,2,0.640235976,10000.0,12,4,2,0,3.0
0,0.0,56,0,0.029599731,2972.0,5,0,1,0,1.0
0,0.000189184,58,0,0.034564554,2950.0,4,0,1,0,0.0
1,0.703409228,38,0,0.035770272,7016.0,5,0,0,0,2.0
0,0.132680452,42,0,0.35886761,1200.0,7,0,0,0,0.0
0,0.014516809,66,1,0.542462146,6075.0,10,0,1,0,0.0
1,0.9999999,61,1,0.164151972,5500.0,2,4,1,0,1.0
1,0.075094358,48,1,0.096650558,6000.0,20,2,0,0,3.0
0,0.117209281,61,0,0.180371004,7600.0,6,0,1,0,0.0
0,0.013018472,60,0,0.006456988,4800.0,7,0,0,0,0.0
1,0.642714571,52,2,0.955113373,2160.0,2,0,1,0,0.0
0,0.049044711,80,0,0.032910525,2916.0,4,0,0,0,0.0
1,0.984185453,40,3,0.696919578,4836.0,22,0,1,0,1.0
0,0.9999999,57,0,0.13754797,4950.0,1,1,0,0,2.0
0,0.134865135,48,0,0.001142531,3500.0,1,0,0,0,1.0
1,0.083743019,39,0,0.35337173,8333.0,16,0,1,0,1.0
1,0.227803879,43,1,0.284516058,9060.0,8,0,2,0,3.0
1,0.546775658,26,0,0.058609723,2200.0,2,0,0,0,1.0
1,0.9999999,48,1,0.255372314,2000.0,3,3,0,0,4.0
1,0.562347588,61,0,0.51210842,4500.0,12,0,2,0,0.0
1,0.497505969,33,0,0.23701221,4176.0,16,0,0,0,0.0
1,0.002904624,41,0,0.726472941,3750.0,9,0,2,0,1.0
0,0.68701574,39,1,0.383915749,6266.0,9,0,1,0,2.0
0,0.157507611,58,0,0.217778586,5500.0,8,0,1,0,0.0
0,0.711934156,50,0,0.228782288,2167.0,2,0,0,0,3.0
1,0.743005977,56,0,0.724282227,8602.0,16,0,2,0,0.0
0,0.506141596,32,0,0.079697987,3575.0,11,0,0,0,0.0
0,0.00359976,86,0,1.0,5443.0,2,0,0,0,0.0
0,0.845022894,69,0,0.584631095,11750.0,15,0,2,0,0.0
0,0.136918353,35,0,0.504352414,3790.0,5,0,1,0,0.0
0,0.015699477,47,0,0.2856619,5453.0,7,0,1,0,0.0
0,0.966668889,50,0,0.229038855,4400.0,3,0,0,0,0.0
1,0.886140766,69,0,0.550536838,2700.0,11,0,0,0,0.0
1,0.095872977,33,0,0.323261497,4500.0,7,3,1,0,0.0
1,0.025567776,46,2,0.412325892,5240.0,4,2,1,1,0.0
0,0.693312836,38,2,0.561185798,2900.0,5,0,0,1,2.0
0,0.052732551,41,1,0.292815312,7000.0,7,0,1,0,2.0
0,0.9999999,55,1,0.129395541,4350.0,1,0,0,0,0.0
0,0.208400868,50,0,0.31342997,10416.0,10,0,1,0,2.0
0,0.151515152,40,0,0.621702638,1667.0,5,0,1,0,2.0
0,0.184182617,73,0,0.355906118,5197.0,6,0,1,0,0.0
0,0.011191067,72,0,0.181423925,5533.0,11,0,1,0,0.0
0,0.181561632,47,0,0.973013493,2000.0,18,0,1,0,1.0
1,0.9999999,30,1,0.155211197,4000.0,2,1,0,0,0.0
0,0.016076683,43,0,0.355047749,2931.0,12,0,1,0,0.0
1,0.974301285,44,1,0.34495688,8000.0,8,0,1,0,0.0
0,0.371246192,46,0,0.380449634,8050.0,13,0,1,0,2.0
0,0.14171439,49,0,0.378405151,6056.0,5,0,1,0,0.0
1,0.9999999,42,98,0.0,7000.0,0,98,0,98,0.0
0,0.02449755,35,0,0.289618397,6000.0,7,0,1,0,0.0
1,0.434227918,25,0,0.088881379,2958.0,5,0,0,0,0.0
0,0.035964036,21,0,1.0,5443.0,1,0,0,0,0.0
0,0.505327403,51,3,0.292330221,10925.0,15,0,2,0,2.0
1,0.774500907,48,0,0.39514152,8973.0,11,1,2,0,0.0
1,0.471826409,50,0,0.363909427,12983.0,9,0,2,0,1.0
0,0.932472196,40,0,0.46149169,4933.0,11,0,1,0,2.0
0,0.80860233,44,0,0.842233602,4100.0,10,0,1,0,0.0
0,0.211109087,64,0,0.062322946,6000.0,5,0,0,0,0.0
0,0.109565965,34,0,0.075966851,5791.0,5,0,0,0,0.0
0,0.290640691,54,0,0.324401198,13359.0,10,0,1,0,3.0
0,0.124995833,35,0,0.343432813,6600.0,4,0,2,0,0.0
0,0.126411855,74,0,0.262173606,5667.0,13,0,1,0,0.0
0,0.0,52,0,0.380462725,3500.0,5,0,1,0,0.0
1,0.255367972,33,0,0.103888214,6583.0,6,0,0,0,1.0
0,0.458471761,46,0,0.338141288,6100.0,4,0,1,1,0.0
0,0.9999999,49,0,0.138023837,2600.0,1,0,0,0,0.0
1,0.373738327,28,0,0.310697674,3224.0,8,0,0,0,0.0
